Caltrans District,Route Number,Route Suffix,County,Postmile Prefix,Postmile Number,Postmile Suffix,Description of Location,Back Peak Hour,Back Peak Month,Back AADT,Ahead Peak Hour,Ahead Peak Month,Ahead AADT,Latitude,Longitude
3,80,,PLA,,53.356,,BLUE CANYON RD ,3650,31500,25000,3650,31000,24900,39.28361936,-120.7039167
3,80,,PLA,,54.812,,PUTTS LAKE ,3650,31000,24900,3600,30500,24400,39.2925189,-120.6797954
3,80,,PLA,R,56.057,,CARPENTER FLAT ,3600,30500,24400,3550,30500,24300,39.30394944,-120.6531077
3,80,,PLA,R,58.644,L,PLACER CO LINE,1750,14800,11750,,,,39.3151384,-120.6185487
3,80,,NEV,R,58.644,L,NEV CO LINE LT LNS,,,,1750,14800,11750,,
3,80,,NEV,R,58.835,,YUBA GAP OC,1750,14800,11750,3500,30000,24000,39.31610958,-120.6153566
3,80,,NEV,R,59.54,,JCT 20 WEST,3500,30000,24000,3850,32000,25500,39.3227235,-120.6035559
3,80,,NEV,R,62.027,R,CARYLE RD /INDIAN SPRINGS,1900,16100,12750,1900,16100,12750,39.32014438,-120.5651464
3,80,,NEV,R,62.747,L,NEVADA/ PLACER CO LINE,1900,16100,12750,,,,,
3,80,,PLA,R,62.747,L,NEVADA/ PLACER CO LINE,,,,1900,16100,12750,39.31450384,-120.5534523
3,80,,PLA,R,63.517,,CISCO GROVE,3850,32000,25500,3850,32500,26000,39.30975825,-120.5441728
3,80,,PLA,R,66.201,,HAMPSHIRE ROCKS ,3850,32000,26000,4100,32500,26000,39.3116985,-120.5017329
3,80,,PLA,,69.229,,KINGVALE,4100,32500,26000,4000,32500,25500,39.31416052,-120.445499
3,80,,PLA,,69.769,,PLACER/NEVADA CO LINE,4000,32500,25500,,,,39.31617041,-120.4354732
3,80,,NEV,,0,,PLACER/NEVADA CO LINE,,,,3750,31500,25500,39.31617041,-120.4354732
3,80,,NEV,R,2.237,R,BEG INDEP ALIGN RT LNS,3750,31500,25500,2100,17200,14700,39.32385927,-120.3963136
3,80,,NEV,R,2.476,R,SODA SPRINGS,2100,17200,14700,2100,17200,14700,39.32519297,-120.3921584
3,80,,NEV,R,5.066,R,CASTLE PEAK,2050,17200,14700,2050,17200,15000,39.33865541,-120.3496895
3,80,,NEV,R,9.007,R,DONNER LAKE,1900,16200,13000,1850,13800,12400,39.3310176,-120.289287
3,80,,NEV,R,2.237,L,BEGIN LEFT ALIGN,1850,13800,14500,1850,13800,14700,39.32385927,-120.3963136
3,80,,NEV,R,2.545,L,SODA SPRING OC,2150,17200,14700,2150,17200,14700,39.32577996,-120.3910782
3,80,,NEV,R,5.166,L,CASTLE PEAK UC,2150,17200,14700,2200,17200,15000,39.33917305,-120.3480097
3,80,,NEV,R,9.071,L,DONNOR LAKE ,1900,16200,13000,1850,13800,12400,39.33101333,-120.2881266
3,80,,NEV,,13.21,,"TRUCKEE, DONNER PARK",3650,28500,24500,4150,31000,28000,39.32419286,-120.2258936
3,80,,NEV,,14.164,,"TRUCKEE, JCT. RTE. 89 S",3800,31000,28000,4150,37500,33500,39.32300743,-120.2081049
3,80,,NEV,,14.97,,WEST TRUCKEE ,4150,37500,33500,3000,35500,32000,39.32516926,-120.1933106
3,80,,NEV,,16.285,,"RTE. 89 N, RTE. 267 S",3000,35500,32000,2500,29500,26500,39.33642321,-120.1743252
3,80,,NEV,,18.276,,POLARIS RD (CHP SCALES),2500,29500,26500,3050,30500,25500,39.35535421,-120.1459265
3,80,,NEV,,22.412,,HIRSCHDALE OVERHEAD ,3050,30500,25500,2850,29000,27000,39.38395607,-120.0836613
3,80,,NEV,,27.292,,TRUCKEE RIVER /FLORISTON,2850,29000,27000,2800,33000,27000,39.39426832,-120.0254396
3,80,,NEV,,29.489,,FARAD,2800,33000,27000,2800,33000,27000,39.42229612,-120.0351676
3,80,,NEV,,31.783,,NEVADA/SIERRA CO LINE,2800,33000,27000,,,,39.44514158,-120.0103745
3,80,,SIE,,0,,NEVADA/SIERRA CO LINE,,,,2800,33000,27000,39.44514158,-120.0103745
3,80,,SIE,,1.593,,NEVADA STATE LINE,2800,33000,27000,,,,39.46834334,-120.0027071
4,82,,SCL,R,0,,"SAN JOSE, JCT. RTE. 101",,,,4800,56000,55000,37.34376081,-121.9295458
4,82,,SCL,R,0.355,,"SAN JOSE, BLOSSOM HILL",4800,56000,55000,2600,30000,29500,37.34376081,-121.9295458
4,82,,SCL,,2.81,,"SAN JOSE, CAPITOL EXPRESS",2900,33500,33000,2700,31500,31000,37.35243302,-121.9644523
4,82,,SCL,,4.676,,"SAN JOSE, TULLY/PETTIS ",2700,31500,31000,2700,31500,31000,37.3523899,-121.9980961
4,82,,SCL,,6.06,,"SAN JOSE, ALMA AVE",1850,20800,22600,1950,23000,22700,37.35847083,-122.0208529
4,82,,SCL,,6.9,,"SAN JOSE, JCT. RTE. 280",1400,15800,15600,1800,20800,20600,37.36697015,-122.031108
4,82,,SCL,R,7.31,,"SAN JOSE, SAN CARLOS ST",1350,15400,15200,1300,15000,14800,37.36939206,-122.0379182
4,82,,SCL,R,7.717,,"SAN JOSE, JCT. RTE. 87",1300,15000,14800,1250,14500,14300,37.37119348,-122.0450378
4,82,,SCL,R,8.084,,"SAN JOSE, MONTGOMERY ST",1250,14500,14300,1250,14200,14000,37.37676333,-122.0635578
4,82,,SCL,R,8.216,R,"SAN JOSE, RIGHT ALIGN",610,7000,6900,430,4950,4900,37.37318338,-122.053618
4,82,,SCL,R,8.606,R,"SAN JOSE, AUTUMN /ALAMEDA",400,4650,4600,610,7000,7200,37.375499,-122.060236
4,82,,SCL,R,8.216,L,"SAN JOSE, LEFT ALIGN",610,7000,7200,610,7000,6900,37.37318338,-122.053618
4,82,,SCL,R,8.594,L,"SAN JOSE, MONTGOMERY ",430,4950,4900,430,4950,4900,37.37542195,-122.0600434
4,82,,SCL,,8.23,,"SAN JOSE, AUTUMN /ALAMEDA",430,4950,4900,1300,14700,14500,37.37325231,-122.05387
4,82,,SCL,,8.31,,"SAN JOSE, MONTGOMERY ST",1300,14700,14500,1300,14700,14500,37.37366306,-122.0553188
4,82,,SCL,,8.43,,"SAN JOSE, STOCKTON ST",1300,14700,14500,1400,15900,15700,37.37435706,-122.0574088
4,82,,SCL,,9.904,,"SAN JOSE, JCT. RTE. 880",2350,27500,27000,2500,29000,28500,37.34253266,-121.925657
4,82,,SCL,,10.343,,SAN JOSE/SANTA CLARA ,2100,24600,24300,2100,24600,24300,37.34456005,-121.93218
4,82,,SCL,R,11.141,,"SANTA CLARA, BENTON RD",1600,18900,18700,1600,18900,18700,37.35308456,-121.9383593
4,82,,SCL,,11.54,,"SANTA CLARA, ALVISO ",2050,23900,23600,2050,23900,23600,37.35488629,-121.9460509
4,82,,SCL,,12.31,,"SANTA CLARA, SCOTT /GOULD",2350,27500,27000,2400,28000,27500,37.35242095,-121.9594774
4,82,,SCL,,14.3,,"SANTA CLARA, LAWRENCE EXPR",3100,36000,35500,3150,40000,39500,37.35244442,-121.9956295
4,82,,SCL,,15.32,,"SUNNYVALE, WOLFE RD",3300,41500,41000,3100,39500,39000,37.35319264,-122.0141319
4,82,,SCL,,16.762,,"SUNNYVALE, SARATOGA",3000,38000,37500,2500,32000,31500,37.36769953,-122.032039
4,82,,SCL,,17.035,,MATHILDA AVE,2500,32000,31500,2900,36500,36000,37.36916,-122.03693
4,82,,SCL,,18.841,,"MOUNTAIN VIEW, JCT. RTE. 85",3500,44500,44000,3850,49500,48500,37.378278,-122.0676782
4,82,,SCL,,19.134,,"MOUNTAIN VIEW, JCT. RTE. 237 E",3900,49500,48500,3550,46000,45000,37.38044494,-122.0729171
4,82,,SCL,,19.87,,"MOUNTAIN VIEW, CASTRO ST",3200,41500,40500,3050,39500,38500,37.38582115,-122.0838713
4,82,,SCL,,20.67,,"MOUNTAIN VIEW, EL MONTE AVE",3350,43000,42000,3350,43000,42000,37.39193696,-122.0951311
4,82,,SCL,,21.84,,"LOS ALTOS, SAN ANTONIO AVE",3200,41500,40500,3350,39500,42000,37.40132177,-122.1135477
4,82,,SCL,,22.67,,"PALO ALTO, CHARLESTON RD",3800,49000,48000,3650,47000,46000,37.41051912,-122.123259
4,82,,SCL,,24.04,,"PALO ALTO, PAGE MILL RD",3650,47000,46000,3250,42000,41000,37.42312,-122.14195
4,82,,SCL,,25.45,,"PALO ALTO, EMBARCADERO RD",3200,41500,40500,2950,38500,37500,37.43736,-122.16
4,82,,SCL,,25.877,,"PALO ALTO, UNIVERSITY AVE",2950,38500,37500,3000,38500,38000,37.442038,-122.165275
4,82,,SCL,,26.37,,SANTA CLARA/SAN MATEO CO LN,2400,30500,30000,,,,37.44687534,-122.1718374
4,82,,SM,,0,,SANTA CLARA/SAN MATEO CO LN,,,,2400,30500,30000,37.44687534,-122.1718374
4,82,,SM,,0.771,,"MENLO PARK, SANTA CRUZ AVE",2400,30500,30000,2300,29000,28500,37.45358065,-122.1830245
4,82,,SM,,1.89,,"ATHERTON, ATHERTON AVE",2400,31000,30500,2400,31000,30500,37.46217208,-122.2002438
4,82,,SM,,3.435,,JCT. RTE. 84,3750,48500,47500,2950,37500,36500,37.47647034,-122.2218066
4,82,,SM,,4.43,,"REDWOOD CITY, BRDWAY",2650,34000,33000,2250,29000,28000,37.48624319,-122.2349705
4,82,,SM,,5.15,,REDWOOD CITY/SAN CARLOS ,2100,26500,26000,2100,26500,26000,37.49360661,-122.2442696
4,82,,SM,,6.44,,"SAN CARLOS, SAN CARLOS AVE",1850,23900,23000,2400,31000,30000,37.50731716,-122.2603466
4,82,,SM,,6.57,,"SAN CARLOS, HOLLY ST",2400,31000,30000,2100,24300,24000,37.50868125,-122.2619736
4,82,,SM,,7.69,,"BELMONT, RALSTON AVE",2300,26500,26000,2800,32000,31500,37.520411,-122.275932
4,82,,SM,,9.33,,"SAN MATEO, HILLSDALE BLVD",3300,37500,37000,3050,35000,34500,37.53691924,-122.2973744
4,82,,SM,,10.554,,"SAN MATEO, JCT. RTE. 92",3500,40000,39500,4350,51000,49000,37.55028789,-122.3120192
4,82,,SM,,11.715,,"SAN MATEO, THIRD AVE",2850,33500,32000,2800,33000,31500,37.5630157,-122.3259762
4,82,,SM,,11.84,,"SAN MATEO, CRYSTAL SPRINGS ",2600,30000,29000,2600,30000,29000,37.564427,-122.327353
4,82,,SM,,12.963,,"BURLINGAME, PENINSULA AVE",2250,26000,25000,1900,21900,21100,37.57454721,-122.3430423
4,82,,SM,,14.42,,"BURLINGAME, BRDWAY",1900,22400,21500,1900,22200,21300,37.58417941,-122.3662371
4,82,,SM,,15.946,,"MILLBRAE, MILLBRAE AVE",2200,25500,24700,3050,35500,34000,37.59849857,-122.3874012
4,82,,SM,,16.844,,"MILLBRAE, CENTER ST",2200,25500,24700,1900,21900,21100,37.607786,-122.398932
4,82,,SM,,17.99,,"SAN BRUNO, TAYLOR/SAN MATEO ",2650,31000,30000,2600,30000,29000,37.621099,-122.411285
4,82,,SM,,18.6,,"SAN BRUNO, SAN BRUNO AVE",3300,38500,37000,3200,37500,36000,37.62882742,-122.4166008
4,82,,SM,,18.963,,"SAN BRUNO, JCT. RTE. 380",3200,37500,36000,3700,42000,41500,37.63301234,-122.4191295
4,82,,SM,,20.662,,"S SAN FRANCISCO, CHESTNUT ",3750,42500,42000,2900,33000,32500,37.65525314,-122.4345143
4,82,,SM,,21.91,,"S SAN FRANCISCO, HICKEY",2250,25500,25000,1700,19300,19000,37.66644247,-122.4512604
4,82,,SM,,22.434,,"COLMA, MISSION RD",1700,19300,19000,2750,31500,31000,37.673343,-122.454418
4,82,,SM,,23.78,,"DALY CITY, SAN PEDRO AVE",2300,26500,26000,2450,28000,27500,37.689545,-122.465975
4,82,,SM,,24.846,,"DALY CITY, HILLSIDE ",2350,27000,26500,2350,27000,26500,37.704923,-122.462301
4,82,,SM,,24.929,,"DALY CITY, MISSION ST",2350,27000,26500,1300,15100,14800,37.7059069,-122.4614017
4,82,,SM,,25.15,,SAN MATEO/S FRANCISCO CO LN,1300,15100,14800,,,,37.7082707,-122.4590083
4,82,,SF,,0,,SAN MATEO/S FRANCISCO CO LN,,,,2000,23100,22700,37.7082707,-122.4590083
4,82,,SF,R,0.208,,"SAN FRANCISCO, JCT. RTE. 280",2000,23100,22700,,,,37.71078958,-122.4562242
8,83,,SBD,R,0,,JCT. RTE. 71,,,,2350,25500,24500,33.93067597,-117.6594312
8,83,,SBD,,1.888,,PINE AVE,2000,22000,21000,2500,28500,27000,33.95333089,-117.6502986
8,83,,SBD,,3.92,,MERRILL AVE,1800,20400,19500,1950,23000,22000,33.98302898,-117.650627
8,83,,SBD,,6.413,,RIVERSIDE DRIVE,2050,24000,23000,2600,30500,29000,34.01933708,-117.6506683
8,83,,SBD,,7.179,,"ONTARIO, JCT. RTE. 60",3550,41000,39500,2700,31500,30000,34.0304042,-117.6506912
8,83,,SBD,,7.413,,"ONTARIO, PHILADELPHIA AVE",2500,29000,28000,2500,29000,28000,34.03378073,-117.6507099
8,83,,SBD,,8.879,,"ONTARIO, MISSION BLVD",2250,26000,25000,2250,26000,25000,34.05499192,-117.6507945
8,83,,SBD,,9.458,,"ONTARIO, HOLT BLVD",2350,27000,26000,2450,28000,27000,34.06336676,-117.6508254
8,83,,SBD,,9.96,,"ONTARIO, G ST",2500,29000,28000,2700,31000,30000,34.0706444,-117.6508563
8,83,,SBD,,10.47,,"ONTARIO, 4TH ST",2700,31000,30000,2700,31000,30000,34.0780239,-117.650905
8,83,,SBD,,11.113,,"UPLAND, JCT. RTE. 10",3050,35500,34500,,,,34.08734513,-117.6509247
4,84,,SM,,0,,"SAN GREGORIO, JCT. RTE. 1",,,,210,1500,1350,37.32451527,-122.3998586
4,84,,SM,,0.788,,SAN GREGORIO /STAGE RD,210,1500,1350,290,2100,1900,37.32683964,-122.3865177
4,84,,SM,,8.328,,PESCADERO RD,380,2800,2500,380,2800,2500,37.31196925,-122.276296
4,84,,SM,,8.849,,LA HONDA,280,2850,2550,280,2850,2550,37.3191354,-122.2743204
4,84,,SM,,14.95,,"WOODSIDE, JCT. RTE. 35",350,3350,3200,420,4600,4250,37.38634556,-122.2645363
4,84,,SM,,18.34,,"WOODSIDE, PORTOLA RD",750,8200,7600,490,5300,4950,37.40723342,-122.2569403
4,84,,SM,,20,,"WOODSIDE, KINGS MOUNTAIN ",550,6100,5600,770,8400,7800,37.42603796,-122.266179
4,84,,SM,,20.66,,"WOODSIDE, CANADA RD",910,9900,9200,1350,14600,13500,37.42955753,-122.2539823
4,84,,SM,,20.92,,"WOODSIDE, WHISKEY HILL RD",1350,14600,13500,1550,17100,15800,37.42922022,-122.2502984
4,84,,SM,,21.537,,"WOODSIDE, JCT. RTE. 280",1550,17100,15800,3100,31000,29500,37.43517365,-122.2437055
4,84,,SM,,22.682,,"REDWOOD CITY, ALAMEDA ",3050,30500,29000,2850,29000,27500,37.4486444,-122.2315757
4,84,,SM,,23.497,,"REDWOOD CITY, VALOTA RD",3850,39000,37000,3450,34500,33000,37.45962833,-122.226192
4,84,,SM,,24.704,,"REDWOOD CITY, JCT. RTE. 82",3950,40000,38000,3250,46500,46000,37.47642721,-122.2217902
4,84,,SM,,25.058,,"REDWOOD CITY, MIDDLEFIELD ",3250,46500,46000,3050,43500,43000,37.48120445,-122.2190216
4,84,,SM,R,25.81,,"MENLO PARK, JCT. RTE. 101",3050,44000,43500,2300,26500,26000,37.48890985,-122.2127794
4,84,,SM,R,27.659,,JCT. RTE. 114,2300,26500,26000,4250,49000,48000,37.48196868,-122.1502617
4,84,,SM,R,28.194,,JCT. RTE. 109,4250,49000,48000,4800,55000,54000,37.48618499,-122.1427906
4,84,,ALA,R,3.18,,DUMBARTON BRIDGE TOLL ,4800,55000,54000,4800,55000,54000,37.535077,-122.0753266
4,84,,ALA,R,3.747,,THORNTON / PASEO PADRE ,4800,55000,54000,4100,47500,46500,37.5402379,-122.0674154
4,84,,ALA,R,4.884,,NEWARK BLVD,4100,47500,46500,5800,68000,66000,37.55164983,-122.0522152
4,84,,ALA,R,6.01,,NORTH JCT. RTE. 880,5800,68000,66000,5800,68000,66000,37.56344741,-122.0384754
4,84,,ALA,,6.923,,SOUTH JCT RTE 880,5800,68000,66000,2500,30500,29500,37.54661582,-122.022833
4,84,,ALA,,8.024,,"FREMONT, THORNTON ",2450,30000,29000,2450,30000,29000,37.56059,-122.011693
4,84,,ALA,,8.333,,"FREMONT, PERALTA ",2450,30000,29000,820,10000,9600,37.55825852,-122.0071591
4,84,,ALA,,9.92,,"FREMONT, MOWRY AVE",1400,16900,16300,2150,26500,25500,37.5642835,-121.9794317
4,84,,ALA,,10.82,,"FREMONT, JCT. RTE. 238",1900,23300,22400,1400,17600,15200,37.57651565,-121.971596
4,84,,ALA,,13,,PALOMARES RD,1300,16200,14000,1250,15100,13500,37.59784758,-121.9469151
4,84,,ALA,,17.287,,"SUNOL, PLEASANTON",1250,15600,13500,650,7300,7100,37.59289604,-121.8822697
4,84,,ALA,,17.987,,JCT. RTE. 680,650,7300,7100,2250,26500,25500,37.58886743,-121.8708402
4,84,,ALA,,23.559,,OLD RTE 84 /ISABEL AVE,2250,26500,25500,1100,14000,13000,37.637468,-121.7987267
4,84,,ALA,R,24.706,,VINEYARD AVE,1100,14000,13000,1550,20000,18500,37.65211,-121.805546
4,84,,ALA,R,24.972,,ALDEN LANE,1550,20000,18500,1550,20000,18500,37.655981,-121.8056116
